# Profil Konsumsi Daya DMCM-WVAF (STM32F401CD)
# Data sensor: 78 sampel (Proteus Virtual Terminal)
# State: NORMAL=44.9% WARNING=23.1% DANGER=32.1%
# Kolom: Frekuensi_Sampling(Hz)  Window_Size(N)  Konsumsi_Arus(mA)
#
270	3.5	4.7651
270	3.8	4.7996
270	4.1	4.8352
270	4.4	4.8718
270	4.7	4.9092
270	5.0	4.9473
270	5.3	4.9862
270	5.6	5.0258
270	5.9	5.0659
270	6.2	5.1066
270	6.5	5.1479
270	6.8	5.1896
270	7.1	5.2319
270	7.4	5.2746
270	7.7	5.3177
270	8.0	5.3613
270	8.3	5.4053
270	8.6	5.4497
270	8.9	5.4945
270	9.2	5.5397
270	9.5	5.5852
270	9.8	5.6311
270	10.1	5.6773
270	10.4	5.7238
270	10.7	5.7707
270	11.0	5.8180
270	11.3	5.8655
270	11.6	5.9134
270	11.9	5.9615
270	12.2	6.0100
270	12.5	6.0588
270	12.8	6.1079
270	13.1	6.1572
270	13.4	6.2068
270	13.7	6.2568
270	14.0	6.3070
270	14.3	6.3574
270	14.6	6.4082
270	14.9	6.4592
270	15.2	6.5105
270	15.5	6.5620
270	15.8	6.6138

280	2.0	4.6807
280	2.3	4.7030
280	2.6	4.7318
280	2.9	4.7636
280	3.2	4.7975
280	3.5	4.8330
280	3.8	4.8699
280	4.1	4.9080
280	4.4	4.9472
280	4.7	4.9872
280	5.0	5.0280
280	5.3	5.0697
280	5.6	5.1120
280	5.9	5.1549
280	6.2	5.1985
280	6.5	5.2427
280	6.8	5.2874
280	7.1	5.3326
280	7.4	5.3783
280	7.7	5.4245
280	8.0	5.4712
280	8.3	5.5183
280	8.6	5.5658
280	8.9	5.6138
280	9.2	5.6621
280	9.5	5.7109
280	9.8	5.7600
280	10.1	5.8095
280	10.4	5.8594
280	10.7	5.9096
280	11.0	5.9602
280	11.3	6.0112
280	11.6	6.0624
280	11.9	6.1140
280	12.2	6.1660
280	12.5	6.2182
280	12.8	6.2708
280	13.1	6.3236
280	13.4	6.3768
280	13.7	6.4303
280	14.0	6.4841
280	14.3	6.5382
280	14.6	6.5926
280	14.9	6.6472
280	15.2	6.7022
280	15.5	6.7574
280	15.8	6.8129

290	2.0	4.7398
290	2.3	4.7636
290	2.6	4.7943
290	2.9	4.8282
290	3.2	4.8644
290	3.5	4.9023
290	3.8	4.9417
290	4.1	4.9824
290	4.4	5.0242
290	4.7	5.0669
290	5.0	5.1105
290	5.3	5.1549
290	5.6	5.2001
290	5.9	5.2460
290	6.2	5.2925
290	6.5	5.3397
290	6.8	5.3874
290	7.1	5.4357
290	7.4	5.4846
290	7.7	5.5339
290	8.0	5.5838
290	8.3	5.6341
290	8.6	5.6849
290	8.9	5.7361
290	9.2	5.7878
290	9.5	5.8399
290	9.8	5.8924
290	10.1	5.9453
290	10.4	5.9986
290	10.7	6.0523
290	11.0	6.1063
290	11.3	6.1607
290	11.6	6.2155
290	11.9	6.2707
290	12.2	6.3262
290	12.5	6.3820
290	12.8	6.4382
290	13.1	6.4947
290	13.4	6.5515
290	13.7	6.6087
290	14.0	6.6662
290	14.3	6.7240
290	14.6	6.7821
290	14.9	6.8406
290	15.2	6.8993
290	15.5	6.9584
290	15.8	7.0177

300	2.0	4.7999
300	2.3	4.8252
300	2.6	4.8579
300	2.9	4.8940
300	3.2	4.9326
300	3.5	4.9730
300	3.8	5.0150
300	4.1	5.0583
300	4.4	5.1028
300	4.7	5.1483
300	5.0	5.1948
300	5.3	5.2421
300	5.6	5.2903
300	5.9	5.3391
300	6.2	5.3887
300	6.5	5.4390
300	6.8	5.4899
300	7.1	5.5413
300	7.4	5.5934
300	7.7	5.6460
300	8.0	5.6991
300	8.3	5.7528
300	8.6	5.8069
300	8.9	5.8615
300	9.2	5.9166
300	9.5	5.9721
300	9.8	6.0281
300	10.1	6.0845
300	10.4	6.1413
300	10.7	6.1986
300	11.0	6.2562
300	11.3	6.3142
300	11.6	6.3727
300	11.9	6.4315
300	12.2	6.4906
300	12.5	6.5502
300	12.8	6.6101
300	13.1	6.6704
300	13.4	6.7310
300	13.7	6.7920
300	14.0	6.8533
300	14.3	6.9150
300	14.6	6.9770
300	14.9	7.0393
300	15.2	7.1020
300	15.5	7.1650
300	15.8	7.2283

310	2.0	4.8611
310	2.3	4.8880
310	2.6	4.9227
310	2.9	4.9611
310	3.2	5.0021
310	3.5	5.0450
310	3.8	5.0897
310	4.1	5.1357
310	4.4	5.1830
